a,b,V0,R,C,k,mws_projection_fraction,mws_local_snr_dB,mws_peak_amplitude,mws_rough_frequency_Hz,mws_frequency_Hz,frequency_error_Hz,abs_frequency_error_Hz,original_projection_energy,original_energy_fraction,combined_score
1,5.5,4,0.25,0.35,0.7,0.129279167406864,24.8704748361468,0.00751302595012973,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.25,0.6,0.04,0.162201139409432,28.8227495236275,0.000944935284010934,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.25,0.6,0.08,0.0331178784205838,28.225183650641,0.00179927166436125,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.25,0.6,0.14,0.0591798374171589,25.368938620432,0.00277732591512318,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.25,0.6,0.22,0.0833663112968524,25.3576625152125,0.00348844636826089,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.25,0.6,0.32,0.109857196378306,23.650024750963,0.0041026544377387,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.25,0.6,0.48,0.127197286394289,26.9236897298983,0.00478569422928436,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.25,0.6,0.7,0.14153360152006,25.9417618638222,0.00540064711306816,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.25,0.9,0.04,0.025348833391211,29.5917207944192,0.000938962186004985,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.25,0.9,0.08,0.0488996292297319,24.8489673457775,0.00164096208552266,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.25,0.9,0.14,0.0785379599207926,25.1164164837812,0.00225901448671046,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.25,0.9,0.22,0.105708842797133,25.1673496347846,0.00281069459197061,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.25,0.9,0.32,0.129649223076288,26.3136060890949,0.00324181640699219,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.25,0.9,0.48,0.144640221995687,26.4286120107878,0.00371984551676318,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.25,0.9,0.7,0.139664858166304,27.1637060225968,0.00392890305574897,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.5,0.12,0.04,0.0495290477934423,26.6212978620118,0.000741513811425932,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.5,0.12,0.08,0.0960218477928381,25.9795298384595,0.00118023171415463,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.5,0.12,0.14,0.129156374985768,25.8724372393137,0.00149554302924535,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.5,0.12,0.22,0.145091737946967,25.3456086637833,0.00172056700204291,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.5,0.12,0.32,0.152528793579282,25.2570128688098,0.00189255575396151,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.5,0.12,0.48,0.140387727524405,27.6153700229536,0.00201337775316349,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.5,0.12,0.7,0.156649403651551,26.8028138113128,0.00310828203204453,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.5,0.2,0.04,0.22461882585351,28.8793907439587,0.000764186504449363,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.5,0.2,0.08,0.0316625794748988,26.9498966297096,0.00149584227989207,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.5,0.2,0.14,0.0613689681265808,26.4627047176682,0.00241811932681984,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.5,0.2,0.22,0.0853599292593239,24.7070109939272,0.00314479356988649,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.5,0.2,0.32,0.119832296267983,25.0001223831035,0.0038765474424834,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.5,0.2,0.48,0.144313451983226,27.7985558318943,0.00468032711536262,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.5,0.2,0.7,0.152283057243715,27.5199461538268,0.00514943982231031,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.5,0.35,0.04,0.199516320722427,28.8500301155907,0.000863256746719565,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.5,0.35,0.08,0.0273389498139492,28.7090352957522,0.00169974842356138,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.5,0.35,0.14,0.0511956778683067,25.6536983932755,0.00268782498262661,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.5,0.35,0.22,0.0792488995998912,25.6435549483948,0.00373161613822239,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.5,0.35,0.32,0.0972240366599318,24.465391398997,0.00428100409548479,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.5,0.35,0.48,0.124590987629991,25.8199394196905,0.00510154044302573,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.5,0.35,0.7,0.15006704614369,26.6525417255263,0.00608442839243347,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.5,0.6,0.04,0.0145215004956413,29.2210510350143,0.000929764290361085,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.5,0.6,0.08,0.038094563851843,28.6469466057308,0.00174636982703588,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.5,0.6,0.14,0.0681693374067287,25.4115311493327,0.00263975746371554,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.5,0.6,0.22,0.0873302819973863,25.8478906246074,0.00310137762292533,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.5,0.6,0.32,0.112226696502699,24.6372763979351,0.00383125355407422,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.5,0.6,0.48,0.131897251593353,25.604889262071,0.00428351872391547,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.5,0.6,0.7,0.143727682564155,26.9242848834614,0.00503384465755231,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.5,0.9,0.04,0.0260968938986085,28.8661247073228,0.000926591349897774,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.5,0.9,0.08,0.0544718058482851,25.1635915390138,0.00165421607196407,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.5,0.9,0.14,0.0772019393157559,25.8227419687634,0.00211959932511012,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.5,0.9,0.22,0.112129315949514,24.3962300065012,0.0027574092997844,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.5,0.9,0.32,0.124348990818258,26.6166260085912,0.00315318208975386,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.5,0.9,0.48,0.143029150787733,26.2819639001896,0.00354272043832754,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.5,0.9,0.7,0.138985706514655,27.357196443726,0.00379884884454182,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.8,0.12,0.04,0.142749461375496,27.2240951457072,0.000171410900093266,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.8,0.12,0.08,0.164613475333434,25.3055879167218,0.000608807090380742,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.8,0.12,0.14,0.196318817055751,26.451572760121,0.00201402399321367,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.8,0.12,0.22,0.202101519909184,27.3325746420341,0.00407469462947303,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.8,0.12,0.32,0.196737408652644,27.6785915874339,0.00659537330787907,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.8,0.12,0.48,0.187847667526086,28.0408975086635,0.0105112864565479,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.8,0.12,0.7,0.180811995717974,28.3479362677954,0.0157936575938175,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.8,0.2,0.04,0.0751649969143883,26.2327779488872,0.000707379023679492,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.8,0.2,0.08,0.11553022963872,24.7760883189025,0.000976063164111838,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.8,0.2,0.14,0.146754724493513,26.5657868347577,0.00118991378130694,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.8,0.2,0.22,0.15151134912347,26.3065691798507,0.00131529044048451,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.8,0.2,0.32,0.142029449378503,26.6941918781603,0.00141376761700443,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.8,0.2,0.48,0.155342059143778,28.2741316843182,0.00225808812574959,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.8,0.2,0.7,0.169248841640676,25.47077914408,0.00530648149491697,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.8,0.35,0.04,0.0254939958655589,28.5358868816585,0.000874140301167532,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.8,0.35,0.08,0.0563424272542481,25.7639116120125,0.00155618768606835,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.8,0.35,0.14,0.0851696885304679,24.8592664115004,0.00210557708594392,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.8,0.35,0.22,0.118300652905413,24.0445117689383,0.00270614093512617,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.8,0.35,0.32,0.132945905152922,24.5435339275857,0.00294897053455804,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.8,0.35,0.48,0.144844273058667,26.6482287552789,0.00344983981796431,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.8,0.35,0.7,0.139152586523655,27.4089936720618,0.00362241973398571,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.8,0.6,0.04,0.0221741233967852,28.4929565203026,0.000912836143268208,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.8,0.6,0.08,0.0485616170606284,26.3869276824342,0.00163271610697952,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.8,0.6,0.14,0.0768611456355351,25.5317818453994,0.00224264210611807,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.8,0.6,0.22,0.114378057601601,24.2302126460491,0.00288705892352083,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.8,0.6,0.32,0.126984525975733,26.304866991878,0.00331594454222619,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.8,0.6,0.48,0.136656221982366,25.8148551182533,0.00364061941319789,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.8,0.6,0.7,0.136215195121247,26.5152455181541,0.00400456431909824,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.8,0.9,0.04,0.0294528544255593,28.2173523781082,0.000921530772873597,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.8,0.9,0.08,0.0584515115263152,25.1724983109558,0.00158788086088986,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.8,0.9,0.14,0.0880524758280552,25.467985475393,0.00199354205224364,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.8,0.9,0.22,0.115137484331969,25.9294602702781,0.00255064597616995,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.8,0.9,0.32,0.138054264012306,27.0376772964432,0.00296687078926703,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.8,0.9,0.48,0.142649777028439,25.224212248645,0.00325292392417785,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,0.8,0.9,0.7,0.145079797753924,27.4452681654629,0.0035647332246027,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.2,0.12,0.04,0.166508552727988,28.6657096154172,0.000934563633765015,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.2,0.12,0.08,0.159826886477262,28.7578115572155,0.00189540521369172,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.2,0.12,0.14,0.156886353349976,28.7960647343926,0.00333506064353867,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.2,0.12,0.22,0.155454821696518,28.8069314275988,0.00525388134505084,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.2,0.12,0.32,0.154667791574036,28.8098975953341,0.00765208651553811,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.2,0.12,0.48,0.154096538873286,28.8111993483136,0.0114888934107893,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.2,0.12,0.7,0.153745116330244,28.8136684341351,0.0167639908003722,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.2,0.2,0.04,0.142413829056114,27.2094350416441,0.000189662588510297,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.2,0.2,0.08,0.156100715405732,26.0715585452957,0.000492411306830045,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.2,0.2,0.14,0.190231721841315,26.2113185440481,0.00177189877972719,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.2,0.2,0.22,0.201342340844413,27.1232091762582,0.00383817150369796,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.2,0.2,0.32,0.19797553309212,27.647840011153,0.00639719531085007,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.2,0.2,0.48,0.189280986167432,27.9434116062479,0.0103713208476676,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.2,0.2,0.7,0.181347286155621,28.1884613037907,0.0157194282776685,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.2,0.35,0.04,0.0756841669840261,25.3191525039,0.000705487696574919,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.2,0.35,0.08,0.114433083409235,25.3601769210972,0.000951918458105304,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.2,0.35,0.14,0.150751345613133,27.1369520462505,0.0011944496825711,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.2,0.35,0.22,0.142455579904261,27.2106849911374,0.00129981532685424,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.2,0.35,0.32,0.142343417517789,27.9344321469956,0.00139615241857859,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.2,0.35,0.48,0.153475673625627,27.4344460334167,0.00234608647770694,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.2,0.35,0.7,0.170295601198846,25.339143597393,0.0056871586895936,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.2,0.6,0.04,0.038543737903498,28.6269652081959,0.000875382502903319,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.2,0.6,0.08,0.0773824561911468,25.8096987736095,0.00141475219335311,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.2,0.6,0.14,0.110503107595968,24.3511261818594,0.0018010514422585,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.2,0.6,0.22,0.128008607879159,26.8401140215074,0.00217802755039525,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.2,0.6,0.32,0.146700394836311,25.5209638106966,0.00244274588568298,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.2,0.6,0.48,0.136387629053241,26.7032502698622,0.00256260406953773,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.2,0.6,0.7,0.142114237480073,26.5944832045992,0.00292979550226873,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.2,0.9,0.04,0.0367151917433341,28.5430885369254,0.000894496443020474,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.2,0.9,0.08,0.0731373247772897,26.8780612725799,0.0014601183542321,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.2,0.9,0.14,0.113735556622989,25.3418883450698,0.00190582039968666,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.2,0.9,0.22,0.128610115491883,26.5129114333819,0.00220029690029181,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.2,0.9,0.32,0.13857739580484,25.3401842704838,0.00242096803070245,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.2,0.9,0.48,0.144577923401006,27.377776941369,0.00270929312786764,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.2,0.9,0.7,0.138271626943969,28.7580484945355,0.00297255863589753,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.6,0.12,0.04,0.153152483739187,28.8148638896565,0.000958824185165333,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.6,0.12,0.08,0.152900174379151,28.8161967980879,0.00191840884210498,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.6,0.12,0.14,0.152791963455358,28.8168103270678,0.00335778087675371,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.6,0.12,0.22,0.152739676023731,28.8170978532964,0.00527694337020543,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.6,0.12,0.32,0.152711219843479,28.8172469831345,0.00767589377561628,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.6,0.12,0.48,0.152690601000725,28.8173438614727,0.0115142094848136,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.6,0.12,0.7,0.152678022468617,28.8174043439609,0.0167918822433425,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.6,0.2,0.04,0.196856096654843,27.4889409969137,0.000789787260791362,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.6,0.2,0.08,0.18126919643474,28.0280504381851,0.00178766541869593,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.6,0.2,0.14,0.170228474512022,28.6371545924223,0.00324108411201169,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.6,0.2,0.22,0.164355499497313,28.7064860567069,0.00516581146798484,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.6,0.2,0.32,0.16098222571892,28.7518825544803,0.00756543128992274,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.6,0.2,0.48,0.158464767414863,28.7789672157727,0.011402248592165,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.6,0.2,0.7,0.156903751953695,28.7993692520373,0.0166758627446132,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.6,0.35,0.04,0.136051147790305,26.7153754919398,0.000366922106595857,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.6,0.35,0.08,0.138359140768467,26.801196125715,0.000423304088344135,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.6,0.35,0.14,0.155208292186242,28.2095602770219,0.00061716902734693,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.6,0.35,0.22,0.165891567624498,25.0245613719222,0.00169964129746975,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.6,0.35,0.32,0.187628354830598,25.8742512997198,0.00391031406752735,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.6,0.35,0.48,0.201399111291813,26.6527794032783,0.00803015475418686,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.6,0.35,0.7,0.199974396733315,27.5019182350787,0.0136542957955486,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.6,0.6,0.04,0.0673859337541508,25.3847015992971,0.000764079432471428,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.6,0.6,0.08,0.108630374552422,24.8494771862564,0.00102315157812024,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.6,0.6,0.14,0.132371268305938,25.7688630635408,0.00126803501704931,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.6,0.6,0.22,0.150093559399322,27.2314069964298,0.00144953132531275,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.6,0.6,0.32,0.146647322728686,27.9260917897099,0.00157963185289971,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.6,0.6,0.48,0.148399477958092,28.1748913783674,0.00208125943174259,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.6,0.6,0.7,0.161585731762991,25.5529920242828,0.00467239363536027,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.6,0.9,0.04,0.0492716969247301,25.1117531333941,0.000815661050760541,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.6,0.9,0.08,0.0871779407931925,24.9183209888071,0.00121014223052628,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.6,0.9,0.14,0.114989131218952,24.7646875037581,0.00150406445781426,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.6,0.9,0.22,0.141269010035581,26.9236268797292,0.00183781753554171,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.6,0.9,0.32,0.144617711005128,27.3607041889581,0.00199150343836073,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.6,0.9,0.48,0.136944863876607,26.1276320807059,0.00212639559072576,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,4,1.6,0.9,0.7,0.159334823430083,28.0725686747595,0.00328395326939658,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,8,0.25,0.12,0.04,0.227273592402727,28.9631297576489,0.000279546004151198,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,8,0.25,0.12,0.08,0.227277085340966,28.96425288867,0.000559103767891875,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,8,0.25,0.12,0.14,0.227282254240619,28.9658958535514,0.000978474517314482,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,8,0.25,0.12,0.22,0.227289016765531,28.9680099049076,0.00153772811291212,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,8,0.25,0.12,0.32,0.227297266570011,28.9705323148924,0.00223700593517272,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,8,0.25,0.12,0.48,0.227310009473624,28.9743002313381,0.00335654071729616,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,8,0.25,0.12,0.7,0.227326644216797,28.9772964653447,0.00489786391429505,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,8,0.25,0.2,0.04,0.243217502203779,28.9353143044759,0.000537335264602463,1.99988889506178,1.99995462256735,-4.69926376460705e-05,4.69926376460705e-05,24.7405632720367,0.0582284530261503,0.0251814318234753
1,5.5,8,0.25,0.2,0.08,0.243219342913336,28.93582681793,0.00107469005329415,1.99988889506178,1.99995461981663,-4.69953883686092e-05,4.69953883686092e-05,24.7405600113097,0.0582284453518266,0.0425356488766419
1,5.5,8,0.25,0.2,0.14,0.243221536901358,28.9364917141067,0.00188078474477074,1.99988889506178,1.9999546165969,-4.69986081035323e-05,4.69986081035323e-05,24.740556194369,0.0582284363684196,0.0704353610004473
1,5.5,8,0.25,0.2,0.22,0.243223401587646,28.9371839598315,0.00295575655594431,1.99988889506178,1.99995461399906,-4.70012059397007e-05,4.70012059397007e-05,24.7405531144885,0.0582284291197295,0.111133249826666
1,5.5,8,0.25,0.2,0.32,0.243224020648926,28.9377358821803,0.00429989232342603,1.99988889506178,1.9999546134857,-4.70017192959471e-05,4.70017192959471e-05,24.740552505856,0.0582284276872749,0.167629743004183
1,5.5,8,0.25,0.2,0.48,0.0301575772881167,28.2191150129681,0.00639433453050783,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,8,0.25,0.2,0.7,0.038847861905411,27.0602707383166,0.00925293082191376,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,8,0.25,0.35,0.04,0.209020825308741,28.859649141459,0.000834457539657223,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,8,0.25,0.35,0.08,0.209020280705733,28.8596966768636,0.00166892568381311,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,8,0.25,0.35,0.14,0.209018146250691,28.8597358412892,0.00292066245817606,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,8,0.25,0.35,0.22,0.0273894541188846,28.0784639224537,0.00452556382174975,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,8,0.25,0.35,0.32,0.0395717978473067,27.2705221664182,0.00625378724186222,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,8,0.25,0.35,0.48,0.0663825399009549,27.257638331613,0.00910613865795415,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,8,0.25,0.35,0.7,0.0877891807077567,25.9715630525778,0.0114030565236358,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,5.5,8,0.25,0.6,0.04,0.169852967491039,28.8273514311397,0.000931915055803534,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
